recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
35128,Levofloxacin,Sinusitis,"""Get a script of 10 levofloxacin 750 mg every time i get a really bad sinus infection ( sinusitis). Start feeling better within 24 hours. Works great.""",12-May-16,15,Mild Side Effects,5
74750,Keppra,Epilepsy,"""So I had times where I&#039;d black out and have amnesia. Basically it would scare my parents and after the second time it happened they took me to the doctor. We went through all the test and they all came back normal except for my EEG. it came back abnormal. I was immediately put on keppra and hated every second of it. I started off with 500mg 2x a day. After the first dose I was hallucinating and very confused. The four hour mark was the worst. I was super loopy and couldn&#039;t focus for nothing. the medicine caused me to have mood swings and go into a deep depression. My advice if you have any sort of mental illness DON&#039;T TAKE IT.  I&#039;ve struggled with Bulimia, Anxiety, Depression, and Bipolar disorder for years. Seizures stopped. Wasn&#039;t worth it""",23-Mar-17,10,No Side Effects,5
38452,Phenazopyridine,Dysuria,"""I have suffered with urinary tract infections for many years, and recently was given Urogesic blue, because I heard it worked better, but this works the best for frequency and burning, because it numbs your bladder. I haven&#039;t felt normal in a month, but with this medicine it is the most normal I have found in quite a while. I highly recommend it.""",10-Sep-14,17,Mild Side Effects,5
201614,Zoloft,Obsessive Compulsive Disorde,"""Zoloft has changed my life. I used to feel like I wanted to stop living. I had anxiety with racing thoughts, feeling short of breath, social anxiety, and obsessive bad thoughts. I no longer feel suicidal and my irritability has gotten 100% better. I still get short of breath sometimes and worry about things but overall just feel so much more even keeled. I waited a month before taking it after getting the prescription because I didn&#039;t want to take meds and felt like it was a cop out. I&#039;m so happy I decided to give it a try. I haven&#039;t gained weight and don&#039;t feel like my emotions are dulled. I feel happier and more hopeful. Strongly recommend.""",30-Oct-13,160,Moderate Side Effects,5
44924,Fluoxetine,Panic Disorde,"""Took Paxil for the past 5 years for anxiety/depression/panic. Stopped it 1 year ago to pursue pregnancy. I did well for the 1st 6-8 mos but then began to fall apart. Anxiety, panic attacks, depression all returned. I was put on Prozac because it&#039;s pregnancy friendly about 1 week ago. I&#039;ve had the worst reflux/heartburn I&#039;ve ever had in my life. I take the pill at night because it made me sleepy the 1st day when I took it in the morning. I&#039;m currently on day 8, the reflux is slightly better but I have increased anxiety/panic. I hadn&#039;t had this the 1st week. Does anyone have an similar stories? I appreciate feedback. I&#039;m not sure whether to stick it out on Prozac or switch to a different med.""",24-Oct-17,1,No Side Effects,5
17758,Ethinyl estradiol / etonogestrel,Birth Control,"""I have been on nuva ring for a little over 4 years now. VERY effective birth control. PROS: No weight gain (I actually dropped the weight I gained from the pill soon after I started), very clear skin, even moods with no major mood swings, don&#039;t feel or notice it, no daily remembering required, periods significantly lighter, shorter, and with less discomfort, effective immediately at regulating my cycle and has continued that way throughout use, it even has enough hormones in a ring to leave it in and skip your period if you prefer. CONS: Can be a little costly but totally worth it (and the brand website lets you print a 50% coupon), Intercourse can be uncomfortable with your &quot;more endowed&quot; partners (just remove it and replace after).""",13-Mar-15,7,Severe Side Effects,5
16447,Ethinyl estradiol / norethindrone,Birth Control,"""At first this was a really good experience, I have been on 2 different generic birth controls previously starting when I was 15 for regulating my period (I&#039;m 21 now) and when I started Lo Lo it only took a month to regulate, and my periods only lasted 3 days. I had little negative change in mood swings and sex drive was average. But after a few months I started getting terrible vaginal dryness making sex uncomfortable. And after EVERY period then on I got a mild yeast infection. I was getting one every single month after only experiencing one before in my whole life. I knew it was the LO Lo. My gyno said it was probably not the Bc but I switched and after 2 months on the new stuff I was no longer getting yeast infections. Wouldn&#039;t recommend.""",18-Jan-16,2,Mild Side Effects,5
135357,Tamiflu,Influenza,"""Diagnosed with influenza recently, my dr prescribed Tamiflu..believe me, this was feeling like you had been &quot; hit by a Mack truck &quot; flu, have never felt so ill with so much body pain everywhere..slept virtually all day for 3 days straight, then the Tamiflu kicked in.  Seriously, with zero side effects!  Now day 4 and I&#039;m off the pain killers and actually feeling quite good. Still going to finish off the prescribed dosage  of tablets, but have to say the results are amazing.  Yesterday I wouldn&#039;t have had the strength to write this..amazing.""",2-Jan-17,10,No Side Effects,5
50568,Gabapentin,Pain,"""I have been put on this twice in the last couple of years to try and deal with the the constant burning pain in my feet. The first time I was given a low dose according to my Doctor 200mg 3 times a day. I didn&#039;t notice any reduction in pain at all. Then second time I was taking 600mg 3 times a day and it still did nothing for my pain and after 2 months I couldn&#039;t get past the drowsiness and had to quit taking it.""",10-Aug-11,20,No Side Effects,5
6356,Monodox,Acne,"""Low self esteem, not wanting to leave the house, not being able to stay in a relationship because I was so self conscious and miserable, always walking with my head down, couldn&#039;t look people in the face, couldn&#039;t walk out the house without makeup (although it didn&#039;t cover the bumps). I cried almost everyday and hated my life. 

It all changed in 5 months. I&#039;ve never seen my face so clear. I&#039;m finally getting my confidence back. Yes it did take some time for the results to fully kick in, but it did work for me and I&#039;m so happy I finally went to the dermatologist after trying a million and one products that never worked; changed my entire diet and drank water and it never work. But Monodox along with Ziana gel definitely changed my life.""",20-Nov-14,34,No Side Effects,5
115344,Propofol,Anesthesia,"""I had a colonoscopy yesterday and told them I am very sensitive to drugs and I only want twilight, well within 2 seconds I was out cold with no memory of what went on. I don&#039;t like that...came home and a headache came on, woke the next morning with a stiff neck and headache. IMO a colonoscopy is not worth the risks this drug offers. Next time no anesthesia""",29-Jun-17,7,No Side Effects,4
116250,Adalimumab,Psoriasis,"""Ok!
I have a friend who had  a strong psoriasis all over his head and body everybody at work felt bad for him and offered him doctors ,
Medicine&#039;s, vitamins, light treatment,  for months but no changes, we all where so disappointed, after a little time we saw his forehead is getting better from day to day, and we where shocked from suddenly such good results, and than he told us that he started with humira shots ...
After seeing such results,  I decided to spread this good news for all the people who are suffering so much from psoriasis, (he didnt have side effects, male in the late 20s)""",21-Jan-16,18,Mild Side Effects,4
